name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cairo,Egypt",2024-03-21,27,14.9,20.9,26.2,14.9,20.8,5.3,38.9,0.1,100,4.17,rain,0,0,53.3,40.7,289.6,1014.8,26.5,7.8,267.2,22.1,9,10,2024-03-21T05:57:19,2024-03-21T18:07:23,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-03-22,21,13.8,16.7,21,13.8,16.7,6.4,51.6,0,0,0,,0,0,29.9,18.4,333.8,1015.6,43.2,10,279.2,23,9,10,2024-03-22T05:56:07,2024-03-22T18:08:00,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-23,21,13,17,21,13,17,5.4,48.1,0,0,0,,0,0,36.7,24.1,27.8,1012.6,36.7,10,279,23.1,9,10,2024-03-23T05:54:54,2024-03-23T18:08:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-24,18,14,15.8,18,14,15.8,8.1,61,0.5,100,12.5,rain,0,0,38.5,37.1,346.7,1012.2,58.7,8.3,169.4,14,8,10,2024-03-24T05:53:41,2024-03-24T18:09:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HECA,62366099999"
"Cairo,Egypt",2024-03-25,22,13,17.7,22,13,17.7,5.5,47.3,0,0,0,,0,0,28.4,14.8,272.9,1018,9.4,9,284.8,23.7,9,10,2024-03-25T05:52:28,2024-03-25T18:09:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-26,27,17,22.1,26,17,21.9,2.8,29.2,0,0,0,,0,0,30.2,25.9,202.9,1019,32.6,8.1,281.7,23.4,9,10,2024-03-26T05:51:16,2024-03-26T18:10:27,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-27,32,19,25.6,29.8,19,24.8,2.4,24.8,0,0,0,,0,0,27.4,14.8,65.1,1015.6,43.6,9.2,282.2,23.5,9,10,2024-03-27T05:50:03,2024-03-27T18:11:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-03-28,32,19,26,29.7,19,25.1,1.1,22.6,0,0,0,,0,0,39.2,27.7,273.7,1014.1,76.4,6.2,196.2,16.2,7,10,2024-03-28T05:48:50,2024-03-28T18:11:40,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,HECA
"Cairo,Egypt",2024-03-29,25,18,21.9,25,18,21.9,14.5,64.5,0.6,100,12.5,rain,0,0,60.1,20.5,328.7,1014.4,45.5,9.5,280.2,23.2,9,10,2024-03-29T05:47:38,2024-03-29T18:12:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,HECA
"Cairo,Egypt",2024-03-30,28,17,22.1,27.6,17,22,14.5,65.2,0,0,0,,0,0,33.8,20.5,15.7,1015.7,30.2,9,287,23.7,9,10,2024-03-30T05:46:26,2024-03-30T18:12:52,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,HECA
"Cairo,Egypt",2024-03-31,32,18,25,30.3,18,24.5,13.3,53.7,0,0,0,,0,0,40.3,37.1,40.2,1016.8,39.2,7.7,284.4,23.5,9,10,2024-03-31T05:45:14,2024-03-31T18:13:29,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,HECA
"Cairo,Egypt",2024-04-01,32,20,25.3,29.9,20,24.7,12.2,48.7,0,0,0,,0,0,38.2,33.5,22.9,1015.4,33.2,9.5,281.2,23.3,9,10,2024-04-01T05:44:02,2024-04-01T18:14:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-02,30,19,24.2,28.8,19,23.8,11.7,48.9,0,0,0,,0,0,38.2,33.5,14.7,1013.7,10.5,8.7,288.9,23.9,9,10,2024-04-02T05:42:50,2024-04-02T18:14:42,0.75,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-03,31,18,24.2,29.3,18,23.7,10.3,45.8,0,0,0,,0,0,30.6,22.3,23.4,1013.8,0.3,9.3,293.6,24.2,9,10,2024-04-03T05:41:39,2024-04-03T18:15:18,0.82,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-04,31,18,24.7,29,18,24.1,8.5,40.8,0,0,0,,0,0,33.1,33.5,21.1,1015.2,0,7.6,300.8,24.9,9,10,2024-04-04T05:40:28,2024-04-04T18:15:54,0.85,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-05,28,18,22.3,27.2,18,22.2,11.2,51.7,0,0,0,,0,0,33.5,22.3,341.4,1016.4,0.3,7.2,299.7,24.9,9,10,2024-04-05T05:39:17,2024-04-05T18:16:31,0.88,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-06,25,17,20.6,25,17,20.6,11.7,59.6,0,0,0,,0,0,36.7,22.3,313.7,1015,37.5,10,301.9,25.1,9,10,2024-04-06T05:38:07,2024-04-06T18:17:07,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-07,25,17.9,20.7,25,17.9,20.7,11.7,58.8,0,0,0,,0,0,37.4,29.5,300.1,1011.9,53.8,10,298.3,24.6,9,10,2024-04-07T05:36:57,2024-04-07T18:17:44,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-08,26,17.8,20.3,26,17.8,20.3,10.9,57.5,0,0,0,,0,0,49.7,29.5,243.9,1009.6,38.9,9.5,254.1,21.2,8,10,2024-04-08T05:35:47,2024-04-08T18:18:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-09,24,16.8,20,24,16.8,20,10.6,57.1,0,0,0,,0,0,39.6,22.3,296.5,1011.1,59.1,10,294.3,24.3,9,10,2024-04-09T05:34:38,2024-04-09T18:18:57,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-10,24.9,16,20.3,24.9,16,20.3,10.9,57.6,0,0,0,,0,0,35.6,18.4,323.7,1014.9,27.1,9.5,302,25,9,10,2024-04-10T05:33:29,2024-04-10T18:19:34,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-11,27,17,22.2,26.4,17,22.1,10.6,50.8,0,0,0,,0,0,28.4,24.1,6.5,1016.2,9.2,10,303.6,25,9,10,2024-04-11T05:32:21,2024-04-11T18:20:11,0.09,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-12,28,17,22,27,17,21.9,12.4,58.6,0,0,0,,0,0,38.9,22.3,14.3,1016,15.1,9.7,307.5,25.5,9,10,2024-04-12T05:31:13,2024-04-12T18:20:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-13,27,17.8,21.7,26.8,17.8,21.7,13.6,62.7,0,0,0,,0,0,41,24.1,1.5,1015.7,37.7,10,303.7,25.3,9,10,2024-04-13T05:30:06,2024-04-13T18:21:25,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-14,28,18,22.4,27.5,18,22.3,14,62.3,0,0,0,,0,0,34.2,20.5,321.9,1014.5,41.3,10,306.2,25.4,9,10,2024-04-14T05:28:59,2024-04-14T18:22:02,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-15,29,18.8,23.4,28.4,18.8,23.1,12.3,55.1,0,0,0,,0,0,34.9,29.5,2.9,1014.7,61.5,8.6,299,24.8,9,10,2024-04-15T05:27:53,2024-04-15T18:22:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-16,31,17,24.3,29.2,17,23.8,12,51.5,0,0,0,,0,0,34.2,33.5,49.4,1013.7,26.8,9.6,301.6,25,9,10,2024-04-16T05:26:48,2024-04-16T18:23:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-17,36,20.1,30.1,33.8,20.1,28.5,5,26.7,0,0,0,,0,0,44.3,27.7,196.9,1007.7,10.7,10,317.3,26.3,10,10,2024-04-17T05:25:43,2024-04-17T18:23:54,0.28,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-18,29,22,25.7,28.2,22,25.4,11.6,42.3,0,0,0,,0,0,33.1,27.7,337.4,1011.8,24,5.3,312.7,25.7,9,10,2024-04-18T05:24:39,2024-04-18T18:24:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-19,28,19,23,27,19,22.8,13.3,57.5,0,0,0,,0,0,31.7,24.1,11.7,1012.7,5.7,10,316.3,26.1,10,10,2024-04-19T05:23:35,2024-04-19T18:25:09,0.35,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-20,31,18,24.4,29.4,18,24,11.9,49.2,0,0,0,,0,0,36.7,24.1,349.2,1011.3,16.7,10,312.8,25.9,10,10,2024-04-20T05:22:32,2024-04-20T18:25:47,0.38,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-21,29,18,22.7,27.5,18,22.3,9.8,48.8,0,0,0,,0,0,31,22.3,23.7,1015.2,17.2,10,323.5,26.9,10,10,2024-04-21T05:21:30,2024-04-21T18:26:24,0.42,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-22,33.1,18.8,25.5,30.8,18.8,24.6,3.6,33.2,0,0,0,,0,0,37.1,24.1,58.5,1016.7,3.3,10,316,26.2,10,10,2024-04-22T05:20:29,2024-04-22T18:27:02,0.45,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-23,39,20.8,29.6,35.9,20.8,28.2,5.6,25.9,0,0,0,,0,0,37.8,35.3,69.5,1013,32.7,8.4,318.6,26.4,10,10,2024-04-23T05:19:29,2024-04-23T18:27:40,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-24,41,24.8,34.1,37,24.8,31.8,-0.6,14.7,0,0,0,,0,0,31,22.3,243.2,1007,27.2,7.7,319.9,26.5,10,10,2024-04-24T05:18:29,2024-04-24T18:28:19,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-25,32,22.8,27.3,32,22.8,27.1,13.1,44.7,0,0,0,,0,0,41.4,29.5,329.1,1006,45.1,4.7,264.8,22,9,10,2024-04-25T05:17:30,2024-04-25T18:28:57,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-26,28.8,19.1,23.3,27.6,19.1,23.1,12.1,52.6,0,0,0,,0,0,43.6,35.3,349.2,1010.1,49.9,10,307.4,25.3,10,10,2024-04-26T06:16:32,2024-04-26T19:29:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-27,28,17.9,22.1,27.2,17.9,21.9,12.2,56.9,0,0,0,,0,0,37.1,22.3,356.6,1010.9,17.2,9.8,324.1,27,10,10,2024-04-27T06:15:35,2024-04-27T19:30:14,0.62,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-28,30,18,23,28.3,18,22.6,11.1,53.9,0,0,0,,0,0,38.5,25.9,354.8,1012.5,29.5,9.5,327.3,27,10,10,2024-04-28T06:14:39,2024-04-28T19:30:52,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-29,28,18,22.5,27.2,18,22.3,12.3,56.1,0,0,0,,0,0,44.3,24.1,358.5,1012.3,27.7,10,328.3,27.3,10,10,2024-04-29T06:13:44,2024-04-29T19:31:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-04-30,28,18,22.1,27.3,18,22,12.9,58,0,0,0,,0,0,37.4,24.1,334.3,1011.3,41.6,8.1,327,27.1,10,10,2024-04-30T06:12:50,2024-04-30T19:32:10,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-01,30,19,23.7,29.4,19,23.5,14,56.9,0,0,0,,0,0,38.5,20.5,327,1010.7,46.3,10,318.4,26.4,9,10,2024-05-01T06:11:57,2024-05-01T19:32:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,HECA
"Cairo,Egypt",2024-05-02,29,18,23.6,28.1,18,23.4,13.1,54.8,0,0,0,,0,0,33.1,24.1,344.3,1011.3,42.2,9.8,321.7,26.7,10,10,2024-05-02T06:11:04,2024-05-02T19:33:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-03,31.8,22,26.3,30.1,22,25.8,12.3,44.3,0,0,0,,0,0,38.5,30.6,301.1,1011.2,4.5,8.6,328.7,27.2,10,10,2024-05-03T06:10:13,2024-05-03T19:34:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-04,31,19,24.8,29.3,19,24.2,11,47.5,0,0,0,,0,0,34.2,24.1,310.4,1012.6,34.4,9.7,329.4,27.4,10,10,2024-05-04T06:09:23,2024-05-04T19:34:45,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-05,27,19,22.6,26.2,19,22.5,8.7,42.5,0,0,0,,0,0,41.8,31.7,302.7,1010.7,40.3,10,329.2,27.3,10,10,2024-05-05T06:08:34,2024-05-05T19:35:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-06,27,18.1,21.8,26.5,18.1,21.8,10.8,51.6,0,0,0,,0,0,35.6,20.5,299,1013.1,55.6,10,328,27.3,10,10,2024-05-06T06:07:46,2024-05-06T19:36:03,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-07,27,17.8,22,26.3,17.8,22,9.5,47.9,0,0,0,,0,0,32.4,20.5,348.3,1015.9,20.1,10,335.9,27.8,10,10,2024-05-07T06:06:59,2024-05-07T19:36:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-08,30,18,23.9,28.1,18,23.4,4.4,37.5,0,0,0,,0,0,33.8,24.1,58.2,1014.7,5.2,10,343.6,28.3,10,10,2024-05-08T06:06:14,2024-05-08T19:37:21,0,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-09,34,18,26.3,31.6,18,25.3,8.2,39.4,0,0,0,,0,0,23.4,20.5,40.5,1009.2,1.6,10,334,27.5,10,10,2024-05-09T06:05:29,2024-05-09T19:38:00,0.04,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-10,33,26.8,29.8,30.7,26,28.3,2,18.8,0,0,0,,0,0,46.8,24.1,199.9,1006.5,61,7.8,278.8,23.1,8,10,2024-05-10T06:04:46,2024-05-10T19:38:38,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-11,30,21.9,25.6,28.6,21.9,25.2,11,41.1,0,0,0,,0,0,40,22.3,327.1,1010.7,38.7,7.7,331.8,27.4,10,10,2024-05-11T06:04:04,2024-05-11T19:39:17,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-12,28,19,23.4,27.2,19,23.3,12.5,52.3,0,0,0,,0,0,41.4,22.3,317.1,1013.2,27.8,10,330.3,27.3,10,10,2024-05-12T06:03:23,2024-05-12T19:39:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-13,26.1,18.8,21.9,26.1,18.8,21.9,11,52.2,0,0,0,,0,0,37.8,22.3,315,1014.1,26.6,10,334.5,27.5,10,10,2024-05-13T06:02:43,2024-05-13T19:40:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-14,28,18.8,22.8,27.1,18.8,22.7,11,49.4,0,0,0,,0,0,34.6,20.5,328.7,1013.4,26.3,10,335.6,27.7,10,10,2024-05-14T06:02:05,2024-05-14T19:41:13,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-15,29,18.8,23.8,27.7,18.8,23.4,10.7,48.4,0,0,0,,0,0,37.1,20.5,5.5,1015.7,4,10,333.6,27.7,10,10,2024-05-15T06:01:28,2024-05-15T19:41:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-16,32,19.1,25.6,30.1,19.1,25,10.3,41.9,0,0,0,,0,0,35.6,33.5,46.1,1017.8,0,10,332,27.5,10,10,2024-05-16T06:00:52,2024-05-16T19:42:29,0.27,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-17,36,21,28.3,33.7,21,27.2,7.6,30.2,0,0,0,,0,0,38.5,25.9,44.6,1017.6,0,10,334.2,27.9,10,10,2024-05-17T06:00:17,2024-05-17T19:43:07,0.3,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-18,39,24,31.8,36.3,24,30.5,7.7,24.6,0,0,0,,0,0,33.1,29.5,19.6,1014.8,0,9.6,334.6,27.9,10,10,2024-05-18T05:59:44,2024-05-18T19:43:45,0.33,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-19,39,27,32.6,36.5,26.3,31.1,8.2,23.3,0,0,0,,0,0,37.1,20.5,27.1,1011.9,18,7.9,301.3,24.9,10,10,2024-05-19T05:59:12,2024-05-19T19:44:22,0.36,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-20,41,28,34.4,38.4,26.9,32.5,7.2,19.8,0,0,0,,0,0,43.2,24.1,315.7,1009.5,32.7,10,333.3,27.8,10,10,2024-05-20T05:58:42,2024-05-20T19:44:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-21,38,26,32.1,35.9,26,30.9,10.7,27.9,0,0,0,,0,0,26.3,22.3,4.7,1011.6,7.2,8.6,326.2,27.2,10,10,2024-05-21T05:58:13,2024-05-21T19:45:36,0.43,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-22,39,26,32.4,36.5,26,31.4,11.4,30.4,0,0,0,,0,0,39.6,22.3,26.5,1012,4.6,10,331.8,27.6,10,10,2024-05-22T05:57:45,2024-05-22T19:46:13,0.46,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-23,37,27.9,32.2,35.6,27.1,31,10.9,27.9,0,0,0,,0,0,37.8,20.5,347.5,1011.4,20.1,8.3,323.4,26.7,9,10,2024-05-23T05:57:18,2024-05-23T19:46:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-24,31,21.9,26,29.3,21.9,25.5,11.9,45.9,0,0,0,,0,0,42.8,25.9,331.7,1013.2,14,10,344.5,28.6,10,10,2024-05-24T05:56:53,2024-05-24T19:47:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-25,31.1,21.9,26.4,29.4,21.9,25.7,11,41,0,0,0,,0,0,36.4,22.3,304.9,1012.9,15.7,10,342.8,28.4,10,10,2024-05-25T05:56:30,2024-05-25T19:48:00,0.56,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-26,37,22,29.5,34.1,22,28.1,5.9,28.2,0,0,0,,0,0,20.9,16.6,48.7,1010.9,24.9,9.8,332,27.7,10,10,2024-05-26T05:56:07,2024-05-26T19:48:35,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-27,33,24,29.8,30.7,24,28.7,10,31.7,0,0,0,,0,0,37.1,24.1,290,1009,20.9,9,333.3,27.6,10,10,2024-05-27T05:55:47,2024-05-27T19:49:09,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-28,30,21,24.9,28.8,21,24.6,14.2,53.7,0,0,0,,0,0,41.4,24.1,9,1012.4,28,10,332.8,27.7,10,10,2024-05-28T05:55:27,2024-05-28T19:49:43,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-29,29,21,24.7,28.2,21,24.5,13.9,53.8,0,0,0,,0,0,38.9,22.3,6.5,1012.7,26.4,10,340,28.3,10,10,2024-05-29T05:55:09,2024-05-29T19:50:17,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-30,30,20.9,25.3,28.4,20.9,24.8,11.4,45.2,0,0,0,,0,0,28.8,20.5,29.8,1013.9,7.6,10,340.3,28.2,10,10,2024-05-30T05:54:52,2024-05-30T19:50:50,0.75,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-05-31,33,21.8,27.8,30.9,21.8,26.8,7.4,29.1,0,0,0,,0,0,36.4,24.1,40.8,1016,3.6,10,339.4,28.2,10,10,2024-05-31T05:54:37,2024-05-31T19:51:22,0.78,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-01,38,25,31.6,35.3,25,30,5,19.7,0,0,0,,0,0,31.7,24.1,48.7,1015.5,0,9.8,338.9,28.1,10,10,2024-06-01T05:54:23,2024-06-01T19:51:54,0.82,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-02,35,25.9,30.4,33.5,25.9,29.1,7.5,24.4,0,0,0,,0,0,39.6,35.3,41.4,1012.3,0,10,342.3,28.3,10,10,2024-06-02T05:54:11,2024-06-02T19:52:25,0.85,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-03,36,23,29.2,34.2,23,28.5,14.3,45.7,0,0,0,,0,0,37.1,25.9,17.9,1010.5,1.3,9.5,344.1,28.5,10,10,2024-06-03T05:54:00,2024-06-03T19:52:55,0.89,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-04,38,23,30.1,36.3,23,29.5,13.9,41.6,0,0,0,,0,0,42.8,25.9,13.1,1009.5,0,7.5,343,28.4,10,10,2024-06-04T05:53:51,2024-06-04T19:53:24,0.92,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-05,38,25,31.1,37.3,25,30.8,15.4,42.6,0,0,0,,0,0,32,24.1,355.5,1008.9,0,7.7,343.4,28.4,10,10,2024-06-05T05:53:42,2024-06-05T19:53:53,0.96,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-06,41,24.1,32.9,39.6,24.1,32.3,14.1,36.7,0,0,0,,0,0,34.6,29.5,16.6,1008.4,10.3,13.6,343.3,28.5,10,10,2024-06-06T05:53:36,2024-06-06T19:54:21,0,Clear,Clear conditions throughout the day.,clear-day,"HECA,remote,62366099999"
"Cairo,Egypt",2024-06-07,42,27,34.2,39.8,28.2,34.1,14.8,35.3,0,0,0,,0,0,42.5,22.3,350.9,1008,1.6,9.1,343,28.5,10,10,2024-06-07T05:53:30,2024-06-07T19:54:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-08,36.1,26,30.9,37,26,31.6,17.8,47.5,0,0,0,,0,0,36.7,22.3,308.6,1006.6,0,10,336.9,27.8,10,10,2024-06-08T05:53:26,2024-06-08T19:55:15,0.06,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-09,35,23.8,29,34,23.8,28.7,16.3,50.4,0,0,0,,0,0,39.2,27.7,293.7,1007.4,15.8,9.1,342.9,28.5,10,10,2024-06-09T05:53:24,2024-06-09T19:55:40,0.09,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-10,35.8,23,29,35.2,23,29.1,17.8,54.8,0,0,0,,0,0,33.8,24.1,333.9,1009.6,8,9.1,340.4,28.3,10,10,2024-06-10T05:53:23,2024-06-10T19:56:05,0.12,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-11,36,24.8,30.5,34.3,24.8,30.2,15.8,45.4,0,0,0,,0,0,31.3,27.7,17.4,1010.6,10.5,9.7,341.8,28.3,10,10,2024-06-11T05:53:23,2024-06-11T19:56:28,0.16,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-12,38,25.1,31.2,35.9,25.1,30.7,13.7,37.8,0,0,0,,0,0,37.1,27.7,23.6,1011.3,0,9.7,342,28.5,10,10,2024-06-12T05:53:24,2024-06-12T19:56:51,0.19,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-13,41,26,33.6,40.1,26,33.5,15.3,38.3,0,0,0,,0,0,42.8,27.7,34.1,1010.7,0,10,343.4,28.5,10,10,2024-06-13T05:53:27,2024-06-13T19:57:13,0.22,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-14,42,28,35.4,43.2,28.3,35.6,14.1,31.9,0,0,0,,0,0,36,25.9,15.9,1008.2,0,10,340,28.2,10,10,2024-06-14T05:53:31,2024-06-14T19:57:33,0.25,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-15,42,28,34.5,41.6,30.7,35.6,17.3,40.2,0,0,0,,0,0,46.4,27.7,357.2,1006.6,0.9,10,338.2,28,10,10,2024-06-15T05:53:36,2024-06-15T19:57:53,0.29,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
